time,ad_x,ad_y,ad_z
5.5090000E+03,-2.7701607E-06,6.2020204E-10,0.0000000E+00
5.5100000E+03,-2.7701617E-06,6.2031816E-10,0.0000000E+00
5.5110000E+03,-2.7701626E-06,6.2043431E-10,0.0000000E+00
5.5120000E+03,-2.7701636E-06,6.2055052E-10,0.0000000E+00
5.5130000E+03,-2.7701645E-06,6.2066676E-10,0.0000000E+00
5.5140000E+03,-2.7701655E-06,6.2078305E-10,0.0000000E+00
5.5150000E+03,-2.7701664E-06,6.2089937E-10,0.0000000E+00
5.5160000E+03,-2.7701674E-06,6.2101574E-10,0.0000000E+00
5.5170000E+03,-2.7701683E-06,6.2113216E-10,0.0000000E+00
5.5180000E+03,-2.7701693E-06,6.2124861E-10,0.0000000E+00
5.5190000E+03,-2.7701702E-06,6.2136511E-10,0.0000000E+00
5.5200000E+03,-2.7701712E-06,6.2148165E-10,0.0000000E+00
5.5210000E+03,-2.7701721E-06,6.2159823E-10,0.0000000E+00
5.5220000E+03,-2.7701731E-06,6.2171485E-10,0.0000000E+00
5.5230000E+03,-2.7701740E-06,6.2183152E-10,0.0000000E+00
5.5240000E+03,-2.7701750E-06,6.2194822E-10,0.0000000E+00
5.5250000E+03,-2.7701759E-06,6.2206497E-10,0.0000000E+00
5.5260000E+03,-2.7701769E-06,6.2218177E-10,0.0000000E+00
5.5270000E+03,-2.7701778E-06,6.2229860E-10,0.0000000E+00
5.5280000E+03,-2.7701788E-06,6.2241548E-10,0.0000000E+00
5.5290000E+03,-2.7701797E-06,6.2253240E-10,0.0000000E+00
5.5300000E+03,-2.7701806E-06,6.2264936E-10,0.0000000E+00
5.5310000E+03,-2.7701816E-06,6.2276636E-10,0.0000000E+00
5.5320000E+03,-2.7701825E-06,6.2288341E-10,0.0000000E+00
5.5330000E+03,-2.7701835E-06,6.2300050E-10,0.0000000E+00
5.5340000E+03,-2.7701844E-06,6.2311763E-10,0.0000000E+00
5.5350000E+03,-2.7701854E-06,6.2323481E-10,0.0000000E+00
5.5360000E+03,-2.7701863E-06,6.2335202E-10,0.0000000E+00
5.5370000E+03,-2.7701872E-06,6.2346928E-10,0.0000000E+00
5.5380000E+03,-2.7701882E-06,6.2358658E-10,0.0000000E+00
5.5390000E+03,-2.7701891E-06,6.2370392E-10,0.0000000E+00
5.5400000E+03,-2.7701901E-06,6.2382131E-10,0.0000000E+00
5.5410000E+03,-2.7701910E-06,6.2393874E-10,0.0000000E+00
5.5420000E+03,-2.7701919E-06,6.2405621E-10,0.0000000E+00
5.5430000E+03,-2.7701929E-06,6.2417372E-10,0.0000000E+00
5.5440000E+03,-2.7701938E-06,6.2429128E-10,0.0000000E+00
5.5450000E+03,-2.7701948E-06,6.2440887E-10,0.0000000E+00
5.5460000E+03,-2.7701957E-06,6.2452651E-10,0.0000000E+00
5.5470000E+03,-2.7701966E-06,6.2464420E-10,0.0000000E+00
5.5480000E+03,-2.7701976E-06,6.2476192E-10,0.0000000E+00
5.5490000E+03,-2.7701985E-06,6.2487969E-10,0.0000000E+00
5.5500000E+03,-2.7701995E-06,6.2499750E-10,0.0000000E+00
5.5510000E+03,-2.7702004E-06,6.2511535E-10,0.0000000E+00
5.5520000E+03,-2.7702013E-06,6.2523325E-10,0.0000000E+00
5.5530000E+03,-2.7702023E-06,6.2535118E-10,0.0000000E+00
5.5540000E+03,-2.7702032E-06,6.2546916E-10,0.0000000E+00
5.5550000E+03,-2.7702041E-06,6.2558719E-10,0.0000000E+00
5.5560000E+03,-2.7702051E-06,6.2570525E-10,0.0000000E+00
5.5570000E+03,-2.7702060E-06,6.2582336E-10,0.0000000E+00
5.5580000E+03,-2.7702069E-06,6.2594151E-10,0.0000000E+00
5.5590000E+03,-2.7702079E-06,6.2605970E-10,0.0000000E+00
5.5600000E+03,-2.7702088E-06,6.2617794E-10,0.0000000E+00
5.5610000E+03,-2.7702098E-06,6.2629621E-10,0.0000000E+00
5.5620000E+03,-2.7702107E-06,6.2641453E-10,0.0000000E+00
5.5630000E+03,-2.7702116E-06,6.2653290E-10,0.0000000E+00
5.5640000E+03,-2.7702126E-06,6.2665130E-10,0.0000000E+00
5.5650000E+03,-2.7702135E-06,6.2676975E-10,0.0000000E+00
5.5660000E+03,-2.7702144E-06,6.2688824E-10,0.0000000E+00
5.5670000E+03,-2.7702153E-06,6.2700677E-10,0.0000000E+00
5.5680000E+03,-2.7702163E-06,6.2712535E-10,0.0000000E+00
5.5690000E+03,-2.7702172E-06,6.2724397E-10,0.0000000E+00
5.5700000E+03,-2.7702181E-06,6.2736263E-10,0.0000000E+00
5.5710000E+03,-2.7702191E-06,6.2748133E-10,0.0000000E+00
5.5720000E+03,-2.7702200E-06,6.2760008E-10,0.0000000E+00
5.5730000E+03,-2.7702209E-06,6.2771887E-10,0.0000000E+00
5.5740000E+03,-2.7702219E-06,6.2783770E-10,0.0000000E+00
5.5750000E+03,-2.7702228E-06,6.2795658E-10,0.0000000E+00
5.5760000E+03,-2.7702237E-06,6.2807549E-10,0.0000000E+00
5.5770000E+03,-2.7702246E-06,6.2819445E-10,0.0000000E+00
5.5780000E+03,-2.7702256E-06,6.2831346E-10,0.0000000E+00
5.5790000E+03,-2.7702265E-06,6.2843250E-10,0.0000000E+00
5.5800000E+03,-2.7702274E-06,6.2855159E-10,0.0000000E+00
5.5810000E+03,-2.7702284E-06,6.2867072E-10,0.0000000E+00
5.5820000E+03,-2.7702293E-06,6.2878989E-10,0.0000000E+00
5.5830000E+03,-2.7702302E-06,6.2890911E-10,0.0000000E+00
5.5840000E+03,-2.7702311E-06,6.2902837E-10,0.0000000E+00
5.5850000E+03,-2.7702321E-06,6.2914767E-10,0.0000000E+00
5.5860000E+03,-2.7702330E-06,6.2926701E-10,0.0000000E+00
5.5870000E+03,-2.7702339E-06,6.2938640E-10,0.0000000E+00
5.5880000E+03,-2.7702348E-06,6.2950583E-10,0.0000000E+00
5.5890000E+03,-2.7702358E-06,6.2962530E-10,0.0000000E+00
5.5900000E+03,-2.7702367E-06,6.2974482E-10,0.0000000E+00
5.5910000E+03,-2.7702376E-06,6.2986438E-10,0.0000000E+00
5.5920000E+03,-2.7702385E-06,6.2998398E-10,0.0000000E+00
5.5930000E+03,-2.7702395E-06,6.3010362E-10,0.0000000E+00
5.5940000E+03,-2.7702404E-06,6.3022331E-10,0.0000000E+00
5.5950000E+03,-2.7702413E-06,6.3034304E-10,0.0000000E+00
5.5960000E+03,-2.7702422E-06,6.3046281E-10,0.0000000E+00
5.5970000E+03,-2.7702431E-06,6.3058262E-10,0.0000000E+00
5.5980000E+03,-2.7702441E-06,6.3070248E-10,0.0000000E+00
5.5990000E+03,-2.7702450E-06,6.3082238E-10,0.0000000E+00
5.6000000E+03,-2.7702459E-06,6.3094233E-10,0.0000000E+00
5.6010000E+03,-2.7702468E-06,6.3106231E-10,0.0000000E+00
5.6020000E+03,-2.7702477E-06,6.3118234E-10,0.0000000E+00
5.6030000E+03,-2.7702487E-06,6.3130241E-10,0.0000000E+00
5.6040000E+03,-2.7702496E-06,6.3142253E-10,0.0000000E+00
5.6050000E+03,-2.7702505E-06,6.3154269E-10,0.0000000E+00
5.6060000E+03,-2.7702514E-06,6.3166289E-10,0.0000000E+00
5.6070000E+03,-2.7702523E-06,6.3178313E-10,0.0000000E+00
5.6080000E+03,-2.7702533E-06,6.3190342E-10,0.0000000E+00
5.6090000E+03,-2.7702542E-06,6.3202375E-10,0.0000000E+00
5.6100000E+03,-2.7702551E-06,6.3214412E-10,0.0000000E+00
5.6110000E+03,-2.7702560E-06,6.3226454E-10,0.0000000E+00
5.6120000E+03,-2.7702569E-06,6.3238500E-10,0.0000000E+00
5.6130000E+03,-2.7702578E-06,6.3250550E-10,0.0000000E+00
5.6140000E+03,-2.7702588E-06,6.3262604E-10,0.0000000E+00
5.6150000E+03,-2.7702597E-06,6.3274663E-10,0.0000000E+00
5.6160000E+03,-2.7702606E-06,6.3286726E-10,0.0000000E+00
5.6170000E+03,-2.7702615E-06,6.3298793E-10,0.0000000E+00
5.6180000E+03,-2.7702624E-06,6.3310865E-10,0.0000000E+00
5.6190000E+03,-2.7702633E-06,6.3322941E-10,0.0000000E+00
5.6200000E+03,-2.7702642E-06,6.3335021E-10,0.0000000E+00
5.6210000E+03,-2.7702652E-06,6.3347106E-10,0.0000000E+00
5.6220000E+03,-2.7702661E-06,6.3359195E-10,0.0000000E+00
5.6230000E+03,-2.7702670E-06,6.3371288E-10,0.0000000E+00
5.6240000E+03,-2.7702679E-06,6.3383385E-10,0.0000000E+00
5.6250000E+03,-2.7702688E-06,6.3395487E-10,0.0000000E+00
5.6260000E+03,-2.7702697E-06,6.3407593E-10,0.0000000E+00
5.6270000E+03,-2.7702706E-06,6.3419703E-10,0.0000000E+00
5.6280000E+03,-2.7702715E-06,6.3431818E-10,0.0000000E+00
5.6290000E+03,-2.7702725E-06,6.3443937E-10,0.0000000E+00
5.6300000E+03,-2.7702734E-06,6.3456060E-10,0.0000000E+00
5.6310000E+03,-2.7702743E-06,6.3468188E-10,0.0000000E+00
5.6320000E+03,-2.7702752E-06,6.3480320E-10,0.0000000E+00
5.6330000E+03,-2.7702761E-06,6.3492456E-10,0.0000000E+00
5.6340000E+03,-2.7702770E-06,6.3504597E-10,0.0000000E+00
5.6350000E+03,-2.7702779E-06,6.3516742E-10,0.0000000E+00
5.6360000E+03,-2.7702788E-06,6.3528891E-10,0.0000000E+00
5.6370000E+03,-2.7702797E-06,6.3541044E-10,0.0000000E+00
5.6380000E+03,-2.7702806E-06,6.3553202E-10,0.0000000E+00
5.6390000E+03,-2.7702815E-06,6.3565364E-10,0.0000000E+00
5.6400000E+03,-2.7702824E-06,6.3577531E-10,0.0000000E+00
5.6410000E+03,-2.7702834E-06,6.3589701E-10,0.0000000E+00
5.6420000E+03,-2.7702843E-06,6.3601876E-10,0.0000000E+00
5.6430000E+03,-2.7702852E-06,6.3614056E-10,0.0000000E+00
5.6440000E+03,-2.7702861E-06,6.3626240E-10,0.0000000E+00
5.6450000E+03,-2.7702870E-06,6.3638428E-10,0.0000000E+00
5.6460000E+03,-2.7702879E-06,6.3650620E-10,0.0000000E+00
5.6470000E+03,-2.7702888E-06,6.3662817E-10,0.0000000E+00
5.6480000E+03,-2.7702897E-06,6.3675018E-10,0.0000000E+00
5.6490000E+03,-2.7702906E-06,6.3687223E-10,0.0000000E+00
5.6500000E+03,-2.7702915E-06,6.3699433E-10,0.0000000E+00
5.6510000E+03,-2.7702924E-06,6.3711647E-10,0.0000000E+00
5.6520000E+03,-2.7702933E-06,6.3723865E-10,0.0000000E+00
5.6530000E+03,-2.7702942E-06,6.3736087E-10,0.0000000E+00
5.6540000E+03,-2.7702951E-06,6.3748314E-10,0.0000000E+00
5.6550000E+03,-2.7702960E-06,6.3760546E-10,0.0000000E+00
5.6560000E+03,-2.7702969E-06,6.3772781E-10,0.0000000E+00
5.6570000E+03,-2.7702978E-06,6.3785021E-10,0.0000000E+00
5.6580000E+03,-2.7702987E-06,6.3797266E-10,0.0000000E+00
5.6590000E+03,-2.7702996E-06,6.3809514E-10,0.0000000E+00
5.6600000E+03,-2.7703005E-06,6.3821767E-10,0.0000000E+00
5.6610000E+03,-2.7703014E-06,6.3834024E-10,0.0000000E+00
5.6620000E+03,-2.7703023E-06,6.3846286E-10,0.0000000E+00
5.6630000E+03,-2.7703032E-06,6.3858552E-10,0.0000000E+00
5.6640000E+03,-2.7703041E-06,6.3870822E-10,0.0000000E+00
5.6650000E+03,-2.7703050E-06,6.3883097E-10,0.0000000E+00
5.6660000E+03,-2.7703059E-06,6.3895376E-10,0.0000000E+00
5.6670000E+03,-2.7703068E-06,6.3907659E-10,0.0000000E+00
5.6680000E+03,-2.7703077E-06,6.3919947E-10,0.0000000E+00
5.6690000E+03,-2.7703086E-06,6.3932239E-10,0.0000000E+00
5.6700000E+03,-2.7703095E-06,6.3944535E-10,0.0000000E+00
5.6710000E+03,-2.7703104E-06,6.3956835E-10,0.0000000E+00
5.6720000E+03,-2.7703113E-06,6.3969140E-10,0.0000000E+00
5.6730000E+03,-2.7703122E-06,6.3981450E-10,0.0000000E+00
5.6740000E+03,-2.7703131E-06,6.3993763E-10,0.0000000E+00
5.6750000E+03,-2.7703140E-06,6.4006081E-10,0.0000000E+00
5.6760000E+03,-2.7703149E-06,6.4018404E-10,0.0000000E+00
5.6770000E+03,-2.7703157E-06,6.4030730E-10,0.0000000E+00
5.6780000E+03,-2.7703166E-06,6.4043061E-10,0.0000000E+00
5.6790000E+03,-2.7703175E-06,6.4055397E-10,0.0000000E+00
5.6800000E+03,-2.7703184E-06,6.4067737E-10,0.0000000E+00
5.6810000E+03,-2.7703193E-06,6.4080081E-10,0.0000000E+00
5.6820000E+03,-2.7703202E-06,6.4092429E-10,0.0000000E+00
5.6830000E+03,-2.7703211E-06,6.4104782E-10,0.0000000E+00
5.6840000E+03,-2.7703220E-06,6.4117139E-10,0.0000000E+00
5.6850000E+03,-2.7703229E-06,6.4129501E-10,0.0000000E+00
5.6860000E+03,-2.7703238E-06,6.4141866E-10,0.0000000E+00
5.6870000E+03,-2.7703247E-06,6.4154237E-10,0.0000000E+00
5.6880000E+03,-2.7703256E-06,6.4166611E-10,0.0000000E+00
5.6890000E+03,-2.7703264E-06,6.4178990E-10,0.0000000E+00
5.6900000E+03,-2.7703273E-06,6.4191373E-10,0.0000000E+00
5.6910000E+03,-2.7703282E-06,6.4203761E-10,0.0000000E+00
5.6920000E+03,-2.7703291E-06,6.4216153E-10,0.0000000E+00
5.6930000E+03,-2.7703300E-06,6.4228549E-10,0.0000000E+00
5.6940000E+03,-2.7703309E-06,6.4240950E-10,0.0000000E+00
5.6950000E+03,-2.7703318E-06,6.4253355E-10,0.0000000E+00
5.6960000E+03,-2.7703327E-06,6.4265764E-10,0.0000000E+00
5.6970000E+03,-2.7703335E-06,6.4278178E-10,0.0000000E+00
5.6980000E+03,-2.7703344E-06,6.4290596E-10,0.0000000E+00
5.6990000E+03,-2.7703353E-06,6.4303019E-10,0.0000000E+00
5.7000000E+03,-2.7703362E-06,6.4315445E-10,0.0000000E+00
5.7010000E+03,-2.7703371E-06,6.4327877E-10,0.0000000E+00
5.7020000E+03,-2.7703380E-06,6.4340312E-10,0.0000000E+00
5.7030000E+03,-2.7703389E-06,6.4352752E-10,0.0000000E+00
5.7040000E+03,-2.7703397E-06,6.4365196E-10,0.0000000E+00
5.7050000E+03,-2.7703406E-06,6.4377645E-10,0.0000000E+00
5.7060000E+03,-2.7703415E-06,6.4390098E-10,0.0000000E+00
5.7070000E+03,-2.7703424E-06,6.4402556E-10,0.0000000E+00
5.7080000E+03,-2.7703433E-06,6.4415017E-10,0.0000000E+00
5.7090000E+03,-2.7703442E-06,6.4427483E-10,0.0000000E+00
5.7100000E+03,-2.7703450E-06,6.4439954E-10,0.0000000E+00
5.7110000E+03,-2.7703459E-06,6.4452429E-10,0.0000000E+00
5.7120000E+03,-2.7703468E-06,6.4464908E-10,0.0000000E+00
5.7130000E+03,-2.7703477E-06,6.4477392E-10,0.0000000E+00
5.7140000E+03,-2.7703486E-06,6.4489880E-10,0.0000000E+00
5.7150000E+03,-2.7703494E-06,6.4502372E-10,0.0000000E+00
5.7160000E+03,-2.7703503E-06,6.4514869E-10,0.0000000E+00
5.7170000E+03,-2.7703512E-06,6.4527370E-10,0.0000000E+00
5.7180000E+03,-2.7703521E-06,6.4539875E-10,0.0000000E+00
5.7190000E+03,-2.7703530E-06,6.4552385E-10,0.0000000E+00
5.7200000E+03,-2.7703538E-06,6.4564900E-10,0.0000000E+00
5.7210000E+03,-2.7703547E-06,6.4577418E-10,0.0000000E+00
5.7220000E+03,-2.7703556E-06,6.4589941E-10,0.0000000E+00
5.7230000E+03,-2.7703565E-06,6.4602469E-10,0.0000000E+00
5.7240000E+03,-2.7703573E-06,6.4615000E-10,0.0000000E+00
5.7250000E+03,-2.7703582E-06,6.4627537E-10,0.0000000E+00
5.7260000E+03,-2.7703591E-06,6.4640077E-10,0.0000000E+00
5.7270000E+03,-2.7703600E-06,6.4652622E-10,0.0000000E+00
5.7280000E+03,-2.7703609E-06,6.4665171E-10,0.0000000E+00
5.7290000E+03,-2.7703617E-06,6.4677725E-10,0.0000000E+00
5.7300000E+03,-2.7703626E-06,6.4690283E-10,0.0000000E+00
5.7310000E+03,-2.7703635E-06,6.4702846E-10,0.0000000E+00
5.7320000E+03,-2.7703643E-06,6.4715412E-10,0.0000000E+00
5.7330000E+03,-2.7703652E-06,6.4727984E-10,0.0000000E+00
5.7340000E+03,-2.7703661E-06,6.4740559E-10,0.0000000E+00
5.7350000E+03,-2.7703670E-06,6.4753139E-10,0.0000000E+00
5.7360000E+03,-2.7703678E-06,6.4765724E-10,0.0000000E+00
5.7370000E+03,-2.7703687E-06,6.4778313E-10,0.0000000E+00
5.7380000E+03,-2.7703696E-06,6.4790906E-10,0.0000000E+00
5.7390000E+03,-2.7703705E-06,6.4803503E-10,0.0000000E+00
5.7400000E+03,-2.7703713E-06,6.4816105E-10,0.0000000E+00
5.7410000E+03,-2.7703722E-06,6.4828712E-10,0.0000000E+00
5.7420000E+03,-2.7703731E-06,6.4841322E-10,0.0000000E+00
5.7430000E+03,-2.7703739E-06,6.4853938E-10,0.0000000E+00
5.7440000E+03,-2.7703748E-06,6.4866557E-10,0.0000000E+00
5.7450000E+03,-2.7703757E-06,6.4879181E-10,0.0000000E+00
5.7460000E+03,-2.7703765E-06,6.4891809E-10,0.0000000E+00
5.7470000E+03,-2.7703774E-06,6.4904442E-10,0.0000000E+00
5.7480000E+03,-2.7703783E-06,6.4917079E-10,0.0000000E+00
5.7490000E+03,-2.7703791E-06,6.4929721E-10,0.0000000E+00
5.7500000E+03,-2.7703800E-06,6.4942367E-10,0.0000000E+00
5.7510000E+03,-2.7703809E-06,6.4955017E-10,0.0000000E+00
5.7520000E+03,-2.7703817E-06,6.4967672E-10,0.0000000E+00
5.7530000E+03,-2.7703826E-06,6.4980331E-10,0.0000000E+00
5.7540000E+03,-2.7703835E-06,6.4992995E-10,0.0000000E+00
5.7550000E+03,-2.7703843E-06,6.5005663E-10,0.0000000E+00
5.7560000E+03,-2.7703852E-06,6.5018335E-10,0.0000000E+00
5.7570000E+03,-2.7703861E-06,6.5031012E-10,0.0000000E+00
5.7580000E+03,-2.7703869E-06,6.5043693E-10,0.0000000E+00
5.7590000E+03,-2.7703878E-06,6.5056379E-10,0.0000000E+00
5.7600000E+03,-2.7703887E-06,6.5069069E-10,0.0000000E+00
5.7610000E+03,-2.7703895E-06,6.5081763E-10,0.0000000E+00
5.7620000E+03,-2.7703904E-06,6.5094462E-10,0.0000000E+00
5.7630000E+03,-2.7703913E-06,6.5107165E-10,0.0000000E+00
5.7640000E+03,-2.7703921E-06,6.5119873E-10,0.0000000E+00
5.7650000E+03,-2.7703930E-06,6.5132585E-10,0.0000000E+00
5.7660000E+03,-2.7703938E-06,6.5145301E-10,0.0000000E+00
5.7670000E+03,-2.7703947E-06,6.5158022E-10,0.0000000E+00
5.7680000E+03,-2.7703956E-06,6.5170747E-10,0.0000000E+00
5.7690000E+03,-2.7703964E-06,6.5183477E-10,0.0000000E+00
5.7700000E+03,-2.7703973E-06,6.5196211E-10,0.0000000E+00
5.7710000E+03,-2.7703981E-06,6.5208950E-10,0.0000000E+00
5.7720000E+03,-2.7703990E-06,6.5221693E-10,0.0000000E+00
5.7730000E+03,-2.7703999E-06,6.5234440E-10,0.0000000E+00
5.7740000E+03,-2.7704007E-06,6.5247192E-10,0.0000000E+00
5.7750000E+03,-2.7704016E-06,6.5259948E-10,0.0000000E+00
5.7760000E+03,-2.7704024E-06,6.5272709E-10,0.0000000E+00
5.7770000E+03,-2.7704033E-06,6.5285474E-10,0.0000000E+00
5.7780000E+03,-2.7704042E-06,6.5298243E-10,0.0000000E+00
5.7790000E+03,-2.7704050E-06,6.5311017E-10,0.0000000E+00
5.7800000E+03,-2.7704059E-06,6.5323796E-10,0.0000000E+00
5.7810000E+03,-2.7704067E-06,6.5336578E-10,0.0000000E+00
5.7820000E+03,-2.7704076E-06,6.5349366E-10,0.0000000E+00
5.7830000E+03,-2.7704084E-06,6.5362157E-10,0.0000000E+00
5.7840000E+03,-2.7704093E-06,6.5374953E-10,0.0000000E+00
5.7850000E+03,-2.7704101E-06,6.5387754E-10,0.0000000E+00
5.7860000E+03,-2.7704110E-06,6.5400559E-10,0.0000000E+00
5.7870000E+03,-2.7704119E-06,6.5413368E-10,0.0000000E+00
5.7880000E+03,-2.7704127E-06,6.5426182E-10,0.0000000E+00
5.7890000E+03,-2.7704136E-06,6.5439000E-10,0.0000000E+00
5.7900000E+03,-2.7704144E-06,6.5451822E-10,0.0000000E+00
5.7910000E+03,-2.7704153E-06,6.5464650E-10,0.0000000E+00
5.7920000E+03,-2.7704161E-06,6.5477481E-10,0.0000000E+00
5.7930000E+03,-2.7704170E-06,6.5490317E-10,0.0000000E+00
5.7940000E+03,-2.7704178E-06,6.5503157E-10,0.0000000E+00
5.7950000E+03,-2.7704187E-06,6.5516002E-10,0.0000000E+00
5.7960000E+03,-2.7704195E-06,6.5528851E-10,0.0000000E+00
5.7970000E+03,-2.7704204E-06,6.5541705E-10,0.0000000E+00
5.7980000E+03,-2.7704212E-06,6.5554563E-10,0.0000000E+00
5.7990000E+03,-2.7704221E-06,6.5567426E-10,0.0000000E+00
5.8000000E+03,-2.7704229E-06,6.5580293E-10,0.0000000E+00
5.8010000E+03,-2.7704238E-06,6.5593164E-10,0.0000000E+00
5.8020000E+03,-2.7704246E-06,6.5606040E-10,0.0000000E+00
5.8030000E+03,-2.7704255E-06,6.5618920E-10,0.0000000E+00
5.8040000E+03,-2.7704263E-06,6.5631805E-10,0.0000000E+00
5.8050000E+03,-2.7704272E-06,6.5644694E-10,0.0000000E+00
5.8060000E+03,-2.7704280E-06,6.5657588E-10,0.0000000E+00
5.8070000E+03,-2.7704288E-06,6.5670486E-10,0.0000000E+00
5.8080000E+03,-2.7704297E-06,6.5683388E-10,0.0000000E+00
5.8090000E+03,-2.7704305E-06,6.5696295E-10,0.0000000E+00
5.8100000E+03,-2.7704314E-06,6.5709207E-10,0.0000000E+00
5.8110000E+03,-2.7704322E-06,6.5722123E-10,0.0000000E+00
5.8120000E+03,-2.7704331E-06,6.5735043E-10,0.0000000E+00
5.8130000E+03,-2.7704339E-06,6.5747968E-10,0.0000000E+00
5.8140000E+03,-2.7704348E-06,6.5760897E-10,0.0000000E+00
5.8150000E+03,-2.7704356E-06,6.5773830E-10,0.0000000E+00
5.8160000E+03,-2.7704364E-06,6.5786769E-10,0.0000000E+00
5.8170000E+03,-2.7704373E-06,6.5799711E-10,0.0000000E+00
5.8180000E+03,-2.7704381E-06,6.5812658E-10,0.0000000E+00
5.8190000E+03,-2.7704390E-06,6.5825610E-10,0.0000000E+00
5.8200000E+03,-2.7704398E-06,6.5838565E-10,0.0000000E+00
5.8210000E+03,-2.7704407E-06,6.5851526E-10,0.0000000E+00
5.8220000E+03,-2.7704415E-06,6.5864491E-10,0.0000000E+00
5.8230000E+03,-2.7704423E-06,6.5877460E-10,0.0000000E+00
5.8240000E+03,-2.7704432E-06,6.5890434E-10,0.0000000E+00
5.8250000E+03,-2.7704440E-06,6.5903412E-10,0.0000000E+00
5.8260000E+03,-2.7704449E-06,6.5916395E-10,0.0000000E+00
5.8270000E+03,-2.7704457E-06,6.5929382E-10,0.0000000E+00
5.8280000E+03,-2.7704465E-06,6.5942373E-10,0.0000000E+00
5.8290000E+03,-2.7704474E-06,6.5955369E-10,0.0000000E+00
5.8300000E+03,-2.7704482E-06,6.5968370E-10,0.0000000E+00
5.8310000E+03,-2.7704491E-06,6.5981375E-10,0.0000000E+00
5.8320000E+03,-2.7704499E-06,6.5994384E-10,0.0000000E+00
5.8330000E+03,-2.7704507E-06,6.6007398E-10,0.0000000E+00
5.8340000E+03,-2.7704516E-06,6.6020417E-10,0.0000000E+00
5.8350000E+03,-2.7704524E-06,6.6033439E-10,0.0000000E+00
5.8360000E+03,-2.7704532E-06,6.6046467E-10,0.0000000E+00
5.8370000E+03,-2.7704541E-06,6.6059498E-10,0.0000000E+00
5.8380000E+03,-2.7704549E-06,6.6072535E-10,0.0000000E+00
5.8390000E+03,-2.7704557E-06,6.6085575E-10,0.0000000E+00
5.8400000E+03,-2.7704566E-06,6.6098621E-10,0.0000000E+00
5.8410000E+03,-2.7704574E-06,6.6111670E-10,0.0000000E+00
5.8420000E+03,-2.7704582E-06,6.6124724E-10,0.0000000E+00
5.8430000E+03,-2.7704591E-06,6.6137783E-10,0.0000000E+00
5.8440000E+03,-2.7704599E-06,6.6150846E-10,0.0000000E+00
5.8450000E+03,-2.7704607E-06,6.6163913E-10,0.0000000E+00
5.8460000E+03,-2.7704616E-06,6.6176985E-10,0.0000000E+00
5.8470000E+03,-2.7704624E-06,6.6190062E-10,0.0000000E+00
5.8480000E+03,-2.7704632E-06,6.6203143E-10,0.0000000E+00
5.8490000E+03,-2.7704641E-06,6.6216228E-10,0.0000000E+00
5.8500000E+03,-2.7704649E-06,6.6229318E-10,0.0000000E+00
5.8510000E+03,-2.7704657E-06,6.6242413E-10,0.0000000E+00
5.8520000E+03,-2.7704665E-06,6.6255512E-10,0.0000000E+00
5.8530000E+03,-2.7704674E-06,6.6268615E-10,0.0000000E+00
5.8540000E+03,-2.7704682E-06,6.6281723E-10,0.0000000E+00
5.8550000E+03,-2.7704690E-06,6.6294835E-10,0.0000000E+00
5.8560000E+03,-2.7704699E-06,6.6307952E-10,0.0000000E+00
5.8570000E+03,-2.7704707E-06,6.6321073E-10,0.0000000E+00
5.8580000E+03,-2.7704715E-06,6.6334199E-10,0.0000000E+00
5.8590000E+03,-2.7704723E-06,6.6347329E-10,0.0000000E+00
5.8600000E+03,-2.7704732E-06,6.6360464E-10,0.0000000E+00
5.8610000E+03,-2.7704740E-06,6.6373603E-10,0.0000000E+00
5.8620000E+03,-2.7704748E-06,6.6386747E-10,0.0000000E+00
5.8630000E+03,-2.7704756E-06,6.6399895E-10,0.0000000E+00
5.8640000E+03,-2.7704765E-06,6.6413048E-10,0.0000000E+00
5.8650000E+03,-2.7704773E-06,6.6426205E-10,0.0000000E+00
5.8660000E+03,-2.7704781E-06,6.6439366E-10,0.0000000E+00
5.8670000E+03,-2.7704789E-06,6.6452533E-10,0.0000000E+00
5.8680000E+03,-2.7704798E-06,6.6465703E-10,0.0000000E+00
5.8690000E+03,-2.7704806E-06,6.6478878E-10,0.0000000E+00
5.8700000E+03,-2.7704814E-06,6.6492058E-10,0.0000000E+00
5.8710000E+03,-2.7704822E-06,6.6505242E-10,0.0000000E+00
5.8720000E+03,-2.7704831E-06,6.6518431E-10,0.0000000E+00
5.8730000E+03,-2.7704839E-06,6.6531624E-10,0.0000000E+00
5.8740000E+03,-2.7704847E-06,6.6544821E-10,0.0000000E+00
5.8750000E+03,-2.7704855E-06,6.6558024E-10,0.0000000E+00
5.8760000E+03,-2.7704863E-06,6.6571230E-10,0.0000000E+00
5.8770000E+03,-2.7704872E-06,6.6584441E-10,0.0000000E+00
5.8780000E+03,-2.7704880E-06,6.6597657E-10,0.0000000E+00
5.8790000E+03,-2.7704888E-06,6.6610877E-10,0.0000000E+00
5.8800000E+03,-2.7704896E-06,6.6624102E-10,0.0000000E+00
5.8810000E+03,-2.7704904E-06,6.6637331E-10,0.0000000E+00
5.8820000E+03,-2.7704913E-06,6.6650564E-10,0.0000000E+00
5.8830000E+03,-2.7704921E-06,6.6663802E-10,0.0000000E+00
5.8840000E+03,-2.7704929E-06,6.6677045E-10,0.0000000E+00
5.8850000E+03,-2.7704937E-06,6.6690292E-10,0.0000000E+00
