time,omega_x,omega_y,omega_z
4.8870000E+03,0.0000000E+00,0.0000000E+00,3.9796250E-06
4.8880000E+03,0.0000000E+00,0.0000000E+00,3.9804392E-06
4.8890000E+03,0.0000000E+00,0.0000000E+00,3.9812534E-06
4.8900000E+03,0.0000000E+00,0.0000000E+00,3.9820675E-06
4.8910000E+03,0.0000000E+00,0.0000000E+00,3.9828817E-06
4.8920000E+03,0.0000000E+00,0.0000000E+00,3.9836959E-06
4.8930000E+03,0.0000000E+00,0.0000000E+00,3.9845100E-06
4.8940000E+03,0.0000000E+00,0.0000000E+00,3.9853242E-06
4.8950000E+03,0.0000000E+00,0.0000000E+00,3.9861383E-06
4.8960000E+03,0.0000000E+00,0.0000000E+00,3.9869525E-06
4.8970000E+03,0.0000000E+00,0.0000000E+00,3.9877667E-06
4.8980000E+03,0.0000000E+00,0.0000000E+00,3.9885808E-06
4.8990000E+03,0.0000000E+00,0.0000000E+00,3.9893950E-06
4.9000000E+03,0.0000000E+00,0.0000000E+00,3.9902092E-06
4.9010000E+03,0.0000000E+00,0.0000000E+00,3.9910233E-06
4.9020000E+03,0.0000000E+00,0.0000000E+00,3.9918375E-06
4.9030000E+03,0.0000000E+00,0.0000000E+00,3.9926516E-06
4.9040000E+03,0.0000000E+00,0.0000000E+00,3.9934658E-06
4.9050000E+03,0.0000000E+00,0.0000000E+00,3.9942800E-06
4.9060000E+03,0.0000000E+00,0.0000000E+00,3.9950941E-06
4.9070000E+03,0.0000000E+00,0.0000000E+00,3.9959083E-06
4.9080000E+03,0.0000000E+00,0.0000000E+00,3.9967225E-06
4.9090000E+03,0.0000000E+00,0.0000000E+00,3.9975366E-06
4.9100000E+03,0.0000000E+00,0.0000000E+00,3.9983508E-06
4.9110000E+03,0.0000000E+00,0.0000000E+00,3.9991649E-06
4.9120000E+03,0.0000000E+00,0.0000000E+00,3.9999791E-06
4.9130000E+03,0.0000000E+00,0.0000000E+00,4.0007933E-06
4.9140000E+03,0.0000000E+00,0.0000000E+00,4.0016074E-06
4.9150000E+03,0.0000000E+00,0.0000000E+00,4.0024216E-06
4.9160000E+03,0.0000000E+00,0.0000000E+00,4.0032358E-06
4.9170000E+03,0.0000000E+00,0.0000000E+00,4.0040499E-06
4.9180000E+03,0.0000000E+00,0.0000000E+00,4.0048641E-06
4.9190000E+03,0.0000000E+00,0.0000000E+00,4.0056782E-06
4.9200000E+03,0.0000000E+00,0.0000000E+00,4.0064924E-06
4.9210000E+03,0.0000000E+00,0.0000000E+00,4.0073066E-06
4.9220000E+03,0.0000000E+00,0.0000000E+00,4.0081207E-06
4.9230000E+03,0.0000000E+00,0.0000000E+00,4.0089349E-06
4.9240000E+03,0.0000000E+00,0.0000000E+00,4.0097490E-06
4.9250000E+03,0.0000000E+00,0.0000000E+00,4.0105632E-06
4.9260000E+03,0.0000000E+00,0.0000000E+00,4.0113774E-06
4.9270000E+03,0.0000000E+00,0.0000000E+00,4.0121915E-06
4.9280000E+03,0.0000000E+00,0.0000000E+00,4.0130057E-06
4.9290000E+03,0.0000000E+00,0.0000000E+00,4.0138199E-06
4.9300000E+03,0.0000000E+00,0.0000000E+00,4.0146340E-06
4.9310000E+03,0.0000000E+00,0.0000000E+00,4.0154482E-06
4.9320000E+03,0.0000000E+00,0.0000000E+00,4.0162623E-06
4.9330000E+03,0.0000000E+00,0.0000000E+00,4.0170765E-06
4.9340000E+03,0.0000000E+00,0.0000000E+00,4.0178907E-06
4.9350000E+03,0.0000000E+00,0.0000000E+00,4.0187048E-06
4.9360000E+03,0.0000000E+00,0.0000000E+00,4.0195190E-06
4.9370000E+03,0.0000000E+00,0.0000000E+00,4.0203332E-06
4.9380000E+03,0.0000000E+00,0.0000000E+00,4.0211473E-06
4.9390000E+03,0.0000000E+00,0.0000000E+00,4.0219615E-06
4.9400000E+03,0.0000000E+00,0.0000000E+00,4.0227756E-06
4.9410000E+03,0.0000000E+00,0.0000000E+00,4.0235898E-06
4.9420000E+03,0.0000000E+00,0.0000000E+00,4.0244040E-06
4.9430000E+03,0.0000000E+00,0.0000000E+00,4.0252181E-06
4.9440000E+03,0.0000000E+00,0.0000000E+00,4.0260323E-06
4.9450000E+03,0.0000000E+00,0.0000000E+00,4.0268465E-06
4.9460000E+03,0.0000000E+00,0.0000000E+00,4.0276606E-06
4.9470000E+03,0.0000000E+00,0.0000000E+00,4.0284748E-06
4.9480000E+03,0.0000000E+00,0.0000000E+00,4.0292889E-06
4.9490000E+03,0.0000000E+00,0.0000000E+00,4.0301031E-06
4.9500000E+03,0.0000000E+00,0.0000000E+00,4.0309173E-06
4.9510000E+03,0.0000000E+00,0.0000000E+00,4.0317314E-06
4.9520000E+03,0.0000000E+00,0.0000000E+00,4.0325456E-06
4.9530000E+03,0.0000000E+00,0.0000000E+00,4.0333598E-06
4.9540000E+03,0.0000000E+00,0.0000000E+00,4.0341739E-06
4.9550000E+03,0.0000000E+00,0.0000000E+00,4.0349881E-06
4.9560000E+03,0.0000000E+00,0.0000000E+00,4.0358022E-06
4.9570000E+03,0.0000000E+00,0.0000000E+00,4.0366164E-06
4.9580000E+03,0.0000000E+00,0.0000000E+00,4.0374306E-06
4.9590000E+03,0.0000000E+00,0.0000000E+00,4.0382447E-06
4.9600000E+03,0.0000000E+00,0.0000000E+00,4.0390589E-06
4.9610000E+03,0.0000000E+00,0.0000000E+00,4.0398731E-06
4.9620000E+03,0.0000000E+00,0.0000000E+00,4.0406872E-06
4.9630000E+03,0.0000000E+00,0.0000000E+00,4.0415014E-06
4.9640000E+03,0.0000000E+00,0.0000000E+00,4.0423155E-06
4.9650000E+03,0.0000000E+00,0.0000000E+00,4.0431297E-06
4.9660000E+03,0.0000000E+00,0.0000000E+00,4.0439439E-06
4.9670000E+03,0.0000000E+00,0.0000000E+00,4.0447580E-06
4.9680000E+03,0.0000000E+00,0.0000000E+00,4.0455722E-06
4.9690000E+03,0.0000000E+00,0.0000000E+00,4.0463864E-06
4.9700000E+03,0.0000000E+00,0.0000000E+00,4.0472005E-06
4.9710000E+03,0.0000000E+00,0.0000000E+00,4.0480147E-06
4.9720000E+03,0.0000000E+00,0.0000000E+00,4.0488288E-06
4.9730000E+03,0.0000000E+00,0.0000000E+00,4.0496430E-06
4.9740000E+03,0.0000000E+00,0.0000000E+00,4.0504572E-06
4.9750000E+03,0.0000000E+00,0.0000000E+00,4.0512713E-06
4.9760000E+03,0.0000000E+00,0.0000000E+00,4.0520855E-06
4.9770000E+03,0.0000000E+00,0.0000000E+00,4.0528996E-06
4.9780000E+03,0.0000000E+00,0.0000000E+00,4.0537138E-06
4.9790000E+03,0.0000000E+00,0.0000000E+00,4.0545280E-06
4.9800000E+03,0.0000000E+00,0.0000000E+00,4.0553421E-06
4.9810000E+03,0.0000000E+00,0.0000000E+00,4.0561563E-06
4.9820000E+03,0.0000000E+00,0.0000000E+00,4.0569705E-06
4.9830000E+03,0.0000000E+00,0.0000000E+00,4.0577846E-06
4.9840000E+03,0.0000000E+00,0.0000000E+00,4.0585988E-06
4.9850000E+03,0.0000000E+00,0.0000000E+00,4.0594129E-06
4.9860000E+03,0.0000000E+00,0.0000000E+00,4.0602271E-06
4.9870000E+03,0.0000000E+00,0.0000000E+00,4.0610413E-06
4.9880000E+03,0.0000000E+00,0.0000000E+00,4.0618554E-06
4.9890000E+03,0.0000000E+00,0.0000000E+00,4.0626696E-06
4.9900000E+03,0.0000000E+00,0.0000000E+00,4.0634838E-06
4.9910000E+03,0.0000000E+00,0.0000000E+00,4.0642979E-06
4.9920000E+03,0.0000000E+00,0.0000000E+00,4.0651121E-06
4.9930000E+03,0.0000000E+00,0.0000000E+00,4.0659262E-06
4.9940000E+03,0.0000000E+00,0.0000000E+00,4.0667404E-06
4.9950000E+03,0.0000000E+00,0.0000000E+00,4.0675546E-06
4.9960000E+03,0.0000000E+00,0.0000000E+00,4.0683687E-06
4.9970000E+03,0.0000000E+00,0.0000000E+00,4.0691829E-06
4.9980000E+03,0.0000000E+00,0.0000000E+00,4.0699971E-06
4.9990000E+03,0.0000000E+00,0.0000000E+00,4.0708112E-06
5.0000000E+03,0.0000000E+00,0.0000000E+00,4.0716254E-06
5.0010000E+03,0.0000000E+00,0.0000000E+00,4.0724395E-06
5.0020000E+03,0.0000000E+00,0.0000000E+00,4.0732537E-06
5.0030000E+03,0.0000000E+00,0.0000000E+00,4.0740679E-06
5.0040000E+03,0.0000000E+00,0.0000000E+00,4.0748820E-06
5.0050000E+03,0.0000000E+00,0.0000000E+00,4.0756962E-06
5.0060000E+03,0.0000000E+00,0.0000000E+00,4.0765104E-06
5.0070000E+03,0.0000000E+00,0.0000000E+00,4.0773245E-06
5.0080000E+03,0.0000000E+00,0.0000000E+00,4.0781387E-06
5.0090000E+03,0.0000000E+00,0.0000000E+00,4.0789528E-06
5.0100000E+03,0.0000000E+00,0.0000000E+00,4.0797670E-06
5.0110000E+03,0.0000000E+00,0.0000000E+00,4.0805812E-06
5.0120000E+03,0.0000000E+00,0.0000000E+00,4.0813953E-06
5.0130000E+03,0.0000000E+00,0.0000000E+00,4.0822095E-06
5.0140000E+03,0.0000000E+00,0.0000000E+00,4.0830237E-06
5.0150000E+03,0.0000000E+00,0.0000000E+00,4.0838378E-06
5.0160000E+03,0.0000000E+00,0.0000000E+00,4.0846520E-06
5.0170000E+03,0.0000000E+00,0.0000000E+00,4.0854661E-06
5.0180000E+03,0.0000000E+00,0.0000000E+00,4.0862803E-06
5.0190000E+03,0.0000000E+00,0.0000000E+00,4.0870945E-06
5.0200000E+03,0.0000000E+00,0.0000000E+00,4.0879086E-06
5.0210000E+03,0.0000000E+00,0.0000000E+00,4.0887228E-06
5.0220000E+03,0.0000000E+00,0.0000000E+00,4.0895369E-06
5.0230000E+03,0.0000000E+00,0.0000000E+00,4.0903511E-06
5.0240000E+03,0.0000000E+00,0.0000000E+00,4.0911653E-06
5.0250000E+03,0.0000000E+00,0.0000000E+00,4.0919794E-06
5.0260000E+03,0.0000000E+00,0.0000000E+00,4.0927936E-06
5.0270000E+03,0.0000000E+00,0.0000000E+00,4.0936078E-06
5.0280000E+03,0.0000000E+00,0.0000000E+00,4.0944219E-06
5.0290000E+03,0.0000000E+00,0.0000000E+00,4.0952361E-06
5.0300000E+03,0.0000000E+00,0.0000000E+00,4.0960502E-06
5.0310000E+03,0.0000000E+00,0.0000000E+00,4.0968644E-06
5.0320000E+03,0.0000000E+00,0.0000000E+00,4.0976786E-06
5.0330000E+03,0.0000000E+00,0.0000000E+00,4.0984927E-06
5.0340000E+03,0.0000000E+00,0.0000000E+00,4.0993069E-06
5.0350000E+03,0.0000000E+00,0.0000000E+00,4.1001211E-06
5.0360000E+03,0.0000000E+00,0.0000000E+00,4.1009352E-06
5.0370000E+03,0.0000000E+00,0.0000000E+00,4.1017494E-06
5.0380000E+03,0.0000000E+00,0.0000000E+00,4.1025635E-06
5.0390000E+03,0.0000000E+00,0.0000000E+00,4.1033777E-06
5.0400000E+03,0.0000000E+00,0.0000000E+00,4.1041919E-06
5.0410000E+03,0.0000000E+00,0.0000000E+00,4.1050060E-06
5.0420000E+03,0.0000000E+00,0.0000000E+00,4.1058202E-06
5.0430000E+03,0.0000000E+00,0.0000000E+00,4.1066344E-06
5.0440000E+03,0.0000000E+00,0.0000000E+00,4.1074485E-06
5.0450000E+03,0.0000000E+00,0.0000000E+00,4.1082627E-06
5.0460000E+03,0.0000000E+00,0.0000000E+00,4.1090768E-06
5.0470000E+03,0.0000000E+00,0.0000000E+00,4.1098910E-06
5.0480000E+03,0.0000000E+00,0.0000000E+00,4.1107052E-06
5.0490000E+03,0.0000000E+00,0.0000000E+00,4.1115193E-06
5.0500000E+03,0.0000000E+00,0.0000000E+00,4.1123335E-06
5.0510000E+03,0.0000000E+00,0.0000000E+00,4.1131477E-06
5.0520000E+03,0.0000000E+00,0.0000000E+00,4.1139618E-06
5.0530000E+03,0.0000000E+00,0.0000000E+00,4.1147760E-06
5.0540000E+03,0.0000000E+00,0.0000000E+00,4.1155901E-06
5.0550000E+03,0.0000000E+00,0.0000000E+00,4.1164043E-06
5.0560000E+03,0.0000000E+00,0.0000000E+00,4.1172185E-06
5.0570000E+03,0.0000000E+00,0.0000000E+00,4.1180326E-06
5.0580000E+03,0.0000000E+00,0.0000000E+00,4.1188468E-06
5.0590000E+03,0.0000000E+00,0.0000000E+00,4.1196610E-06
5.0600000E+03,0.0000000E+00,0.0000000E+00,4.1204751E-06
5.0610000E+03,0.0000000E+00,0.0000000E+00,4.1212893E-06
5.0620000E+03,0.0000000E+00,0.0000000E+00,4.1221034E-06
5.0630000E+03,0.0000000E+00,0.0000000E+00,4.1229176E-06
5.0640000E+03,0.0000000E+00,0.0000000E+00,4.1237318E-06
5.0650000E+03,0.0000000E+00,0.0000000E+00,4.1245459E-06
5.0660000E+03,0.0000000E+00,0.0000000E+00,4.1253601E-06
5.0670000E+03,0.0000000E+00,0.0000000E+00,4.1261743E-06
5.0680000E+03,0.0000000E+00,0.0000000E+00,4.1269884E-06
5.0690000E+03,0.0000000E+00,0.0000000E+00,4.1278026E-06
5.0700000E+03,0.0000000E+00,0.0000000E+00,4.1286167E-06
5.0710000E+03,0.0000000E+00,0.0000000E+00,4.1294309E-06
5.0720000E+03,0.0000000E+00,0.0000000E+00,4.1302451E-06
5.0730000E+03,0.0000000E+00,0.0000000E+00,4.1310592E-06
5.0740000E+03,0.0000000E+00,0.0000000E+00,4.1318734E-06
5.0750000E+03,0.0000000E+00,0.0000000E+00,4.1326875E-06
5.0760000E+03,0.0000000E+00,0.0000000E+00,4.1335017E-06
5.0770000E+03,0.0000000E+00,0.0000000E+00,4.1343159E-06
5.0780000E+03,0.0000000E+00,0.0000000E+00,4.1351300E-06
5.0790000E+03,0.0000000E+00,0.0000000E+00,4.1359442E-06
5.0800000E+03,0.0000000E+00,0.0000000E+00,4.1367584E-06
5.0810000E+03,0.0000000E+00,0.0000000E+00,4.1375725E-06
5.0820000E+03,0.0000000E+00,0.0000000E+00,4.1383867E-06
5.0830000E+03,0.0000000E+00,0.0000000E+00,4.1392008E-06
5.0840000E+03,0.0000000E+00,0.0000000E+00,4.1400150E-06
5.0850000E+03,0.0000000E+00,0.0000000E+00,4.1408292E-06
5.0860000E+03,0.0000000E+00,0.0000000E+00,4.1416433E-06
5.0870000E+03,0.0000000E+00,0.0000000E+00,4.1424575E-06
5.0880000E+03,0.0000000E+00,0.0000000E+00,4.1432717E-06
5.0890000E+03,0.0000000E+00,0.0000000E+00,4.1440858E-06
5.0900000E+03,0.0000000E+00,0.0000000E+00,4.1449000E-06
5.0910000E+03,0.0000000E+00,0.0000000E+00,4.1457141E-06
5.0920000E+03,0.0000000E+00,0.0000000E+00,4.1465283E-06
5.0930000E+03,0.0000000E+00,0.0000000E+00,4.1473425E-06
5.0940000E+03,0.0000000E+00,0.0000000E+00,4.1481566E-06
5.0950000E+03,0.0000000E+00,0.0000000E+00,4.1489708E-06
5.0960000E+03,0.0000000E+00,0.0000000E+00,4.1497850E-06
5.0970000E+03,0.0000000E+00,0.0000000E+00,4.1505991E-06
5.0980000E+03,0.0000000E+00,0.0000000E+00,4.1514133E-06
5.0990000E+03,0.0000000E+00,0.0000000E+00,4.1522274E-06
5.1000000E+03,0.0000000E+00,0.0000000E+00,4.1530416E-06
5.1010000E+03,0.0000000E+00,0.0000000E+00,4.1538558E-06
5.1020000E+03,0.0000000E+00,0.0000000E+00,4.1546699E-06
5.1030000E+03,0.0000000E+00,0.0000000E+00,4.1554841E-06
5.1040000E+03,0.0000000E+00,0.0000000E+00,4.1562983E-06
5.1050000E+03,0.0000000E+00,0.0000000E+00,4.1571124E-06
5.1060000E+03,0.0000000E+00,0.0000000E+00,4.1579266E-06
5.1070000E+03,0.0000000E+00,0.0000000E+00,4.1587407E-06
5.1080000E+03,0.0000000E+00,0.0000000E+00,4.1595549E-06
5.1090000E+03,0.0000000E+00,0.0000000E+00,4.1603691E-06
5.1100000E+03,0.0000000E+00,0.0000000E+00,4.1611832E-06
5.1110000E+03,0.0000000E+00,0.0000000E+00,4.1619974E-06
5.1120000E+03,0.0000000E+00,0.0000000E+00,4.1628116E-06
5.1130000E+03,0.0000000E+00,0.0000000E+00,4.1636257E-06
5.1140000E+03,0.0000000E+00,0.0000000E+00,4.1644399E-06
5.1150000E+03,0.0000000E+00,0.0000000E+00,4.1652540E-06
5.1160000E+03,0.0000000E+00,0.0000000E+00,4.1660682E-06
5.1170000E+03,0.0000000E+00,0.0000000E+00,4.1668824E-06
5.1180000E+03,0.0000000E+00,0.0000000E+00,4.1676965E-06
5.1190000E+03,0.0000000E+00,0.0000000E+00,4.1685107E-06
5.1200000E+03,0.0000000E+00,0.0000000E+00,4.1693248E-06
5.1210000E+03,0.0000000E+00,0.0000000E+00,4.1701390E-06
5.1220000E+03,0.0000000E+00,0.0000000E+00,4.1709532E-06
5.1230000E+03,0.0000000E+00,0.0000000E+00,4.1717673E-06
5.1240000E+03,0.0000000E+00,0.0000000E+00,4.1725815E-06
5.1250000E+03,0.0000000E+00,0.0000000E+00,4.1733957E-06
5.1260000E+03,0.0000000E+00,0.0000000E+00,4.1742098E-06
5.1270000E+03,0.0000000E+00,0.0000000E+00,4.1750240E-06
5.1280000E+03,0.0000000E+00,0.0000000E+00,4.1758381E-06
5.1290000E+03,0.0000000E+00,0.0000000E+00,4.1766523E-06
5.1300000E+03,0.0000000E+00,0.0000000E+00,4.1774665E-06
5.1310000E+03,0.0000000E+00,0.0000000E+00,4.1782806E-06
5.1320000E+03,0.0000000E+00,0.0000000E+00,4.1790948E-06
5.1330000E+03,0.0000000E+00,0.0000000E+00,4.1799090E-06
5.1340000E+03,0.0000000E+00,0.0000000E+00,4.1807231E-06
5.1350000E+03,0.0000000E+00,0.0000000E+00,4.1815373E-06
5.1360000E+03,0.0000000E+00,0.0000000E+00,4.1823514E-06
5.1370000E+03,0.0000000E+00,0.0000000E+00,4.1831656E-06
5.1380000E+03,0.0000000E+00,0.0000000E+00,4.1839798E-06
5.1390000E+03,0.0000000E+00,0.0000000E+00,4.1847939E-06
5.1400000E+03,0.0000000E+00,0.0000000E+00,4.1856081E-06
5.1410000E+03,0.0000000E+00,0.0000000E+00,4.1864223E-06
5.1420000E+03,0.0000000E+00,0.0000000E+00,4.1872364E-06
5.1430000E+03,0.0000000E+00,0.0000000E+00,4.1880506E-06
5.1440000E+03,0.0000000E+00,0.0000000E+00,4.1888647E-06
5.1450000E+03,0.0000000E+00,0.0000000E+00,4.1896789E-06
5.1460000E+03,0.0000000E+00,0.0000000E+00,4.1904931E-06
5.1470000E+03,0.0000000E+00,0.0000000E+00,4.1913072E-06
5.1480000E+03,0.0000000E+00,0.0000000E+00,4.1921214E-06
5.1490000E+03,0.0000000E+00,0.0000000E+00,4.1929356E-06
5.1500000E+03,0.0000000E+00,0.0000000E+00,4.1937497E-06
5.1510000E+03,0.0000000E+00,0.0000000E+00,4.1945639E-06
5.1520000E+03,0.0000000E+00,0.0000000E+00,4.1953780E-06
5.1530000E+03,0.0000000E+00,0.0000000E+00,4.1961922E-06
5.1540000E+03,0.0000000E+00,0.0000000E+00,4.1970064E-06
5.1550000E+03,0.0000000E+00,0.0000000E+00,4.1978205E-06
5.1560000E+03,0.0000000E+00,0.0000000E+00,4.1986347E-06
5.1570000E+03,0.0000000E+00,0.0000000E+00,4.1994489E-06
5.1580000E+03,0.0000000E+00,0.0000000E+00,4.2002630E-06
5.1590000E+03,0.0000000E+00,0.0000000E+00,4.2010772E-06
5.1600000E+03,0.0000000E+00,0.0000000E+00,4.2018913E-06
5.1610000E+03,0.0000000E+00,0.0000000E+00,4.2027055E-06
5.1620000E+03,0.0000000E+00,0.0000000E+00,4.2035197E-06
5.1630000E+03,0.0000000E+00,0.0000000E+00,4.2043338E-06
5.1640000E+03,0.0000000E+00,0.0000000E+00,4.2051480E-06
5.1650000E+03,0.0000000E+00,0.0000000E+00,4.2059622E-06
5.1660000E+03,0.0000000E+00,0.0000000E+00,4.2067763E-06
5.1670000E+03,0.0000000E+00,0.0000000E+00,4.2075905E-06
5.1680000E+03,0.0000000E+00,0.0000000E+00,4.2084046E-06
5.1690000E+03,0.0000000E+00,0.0000000E+00,4.2092188E-06
5.1700000E+03,0.0000000E+00,0.0000000E+00,4.2100330E-06
5.1710000E+03,0.0000000E+00,0.0000000E+00,4.2108471E-06
5.1720000E+03,0.0000000E+00,0.0000000E+00,4.2116613E-06
5.1730000E+03,0.0000000E+00,0.0000000E+00,4.2124754E-06
5.1740000E+03,0.0000000E+00,0.0000000E+00,4.2132896E-06
5.1750000E+03,0.0000000E+00,0.0000000E+00,4.2141038E-06
5.1760000E+03,0.0000000E+00,0.0000000E+00,4.2149179E-06
5.1770000E+03,0.0000000E+00,0.0000000E+00,4.2157321E-06
5.1780000E+03,0.0000000E+00,0.0000000E+00,4.2165463E-06
5.1790000E+03,0.0000000E+00,0.0000000E+00,4.2173604E-06
5.1800000E+03,0.0000000E+00,0.0000000E+00,4.2181746E-06
5.1810000E+03,0.0000000E+00,0.0000000E+00,4.2189887E-06
5.1820000E+03,0.0000000E+00,0.0000000E+00,4.2198029E-06
5.1830000E+03,0.0000000E+00,0.0000000E+00,4.2206171E-06
5.1840000E+03,0.0000000E+00,0.0000000E+00,4.2214312E-06
5.1850000E+03,0.0000000E+00,0.0000000E+00,4.2222454E-06
5.1860000E+03,0.0000000E+00,0.0000000E+00,4.2230596E-06
5.1870000E+03,0.0000000E+00,0.0000000E+00,4.2238737E-06
5.1880000E+03,0.0000000E+00,0.0000000E+00,4.2246879E-06
5.1890000E+03,0.0000000E+00,0.0000000E+00,4.2255020E-06
5.1900000E+03,0.0000000E+00,0.0000000E+00,4.2263162E-06
5.1910000E+03,0.0000000E+00,0.0000000E+00,4.2271304E-06
5.1920000E+03,0.0000000E+00,0.0000000E+00,4.2279445E-06
5.1930000E+03,0.0000000E+00,0.0000000E+00,4.2287587E-06
5.1940000E+03,0.0000000E+00,0.0000000E+00,4.2295729E-06
5.1950000E+03,0.0000000E+00,0.0000000E+00,4.2303870E-06
5.1960000E+03,0.0000000E+00,0.0000000E+00,4.2312012E-06
5.1970000E+03,0.0000000E+00,0.0000000E+00,4.2320153E-06
5.1980000E+03,0.0000000E+00,0.0000000E+00,4.2328295E-06
5.1990000E+03,0.0000000E+00,0.0000000E+00,4.2336437E-06
5.2000000E+03,0.0000000E+00,0.0000000E+00,4.2344578E-06
5.2010000E+03,0.0000000E+00,0.0000000E+00,4.2352720E-06
5.2020000E+03,0.0000000E+00,0.0000000E+00,4.2360862E-06
5.2030000E+03,0.0000000E+00,0.0000000E+00,4.2369003E-06
5.2040000E+03,0.0000000E+00,0.0000000E+00,4.2377145E-06
5.2050000E+03,0.0000000E+00,0.0000000E+00,4.2385286E-06
5.2060000E+03,0.0000000E+00,0.0000000E+00,4.2393428E-06
5.2070000E+03,0.0000000E+00,0.0000000E+00,4.2401570E-06
5.2080000E+03,0.0000000E+00,0.0000000E+00,4.2409711E-06
5.2090000E+03,0.0000000E+00,0.0000000E+00,4.2417853E-06
5.2100000E+03,0.0000000E+00,0.0000000E+00,4.2425995E-06
5.2110000E+03,0.0000000E+00,0.0000000E+00,4.2434136E-06
5.2120000E+03,0.0000000E+00,0.0000000E+00,4.2442278E-06
5.2130000E+03,0.0000000E+00,0.0000000E+00,4.2450419E-06
5.2140000E+03,0.0000000E+00,0.0000000E+00,4.2458561E-06
5.2150000E+03,0.0000000E+00,0.0000000E+00,4.2466703E-06
5.2160000E+03,0.0000000E+00,0.0000000E+00,4.2474844E-06
5.2170000E+03,0.0000000E+00,0.0000000E+00,4.2482986E-06
5.2180000E+03,0.0000000E+00,0.0000000E+00,4.2491127E-06
5.2190000E+03,0.0000000E+00,0.0000000E+00,4.2499269E-06
5.2200000E+03,0.0000000E+00,0.0000000E+00,4.2507411E-06
5.2210000E+03,0.0000000E+00,0.0000000E+00,4.2515552E-06
5.2220000E+03,0.0000000E+00,0.0000000E+00,4.2523694E-06
5.2230000E+03,0.0000000E+00,0.0000000E+00,4.2531836E-06
5.2240000E+03,0.0000000E+00,0.0000000E+00,4.2539977E-06
5.2250000E+03,0.0000000E+00,0.0000000E+00,4.2548119E-06
5.2260000E+03,0.0000000E+00,0.0000000E+00,4.2556260E-06
5.2270000E+03,0.0000000E+00,0.0000000E+00,4.2564402E-06
5.2280000E+03,0.0000000E+00,0.0000000E+00,4.2572544E-06
5.2290000E+03,0.0000000E+00,0.0000000E+00,4.2580685E-06
5.2300000E+03,0.0000000E+00,0.0000000E+00,4.2588827E-06
5.2310000E+03,0.0000000E+00,0.0000000E+00,4.2596969E-06
5.2320000E+03,0.0000000E+00,0.0000000E+00,4.2605110E-06
5.2330000E+03,0.0000000E+00,0.0000000E+00,4.2613252E-06
5.2340000E+03,0.0000000E+00,0.0000000E+00,4.2621393E-06
5.2350000E+03,0.0000000E+00,0.0000000E+00,4.2629535E-06
5.2360000E+03,0.0000000E+00,0.0000000E+00,4.2637677E-06
5.2370000E+03,0.0000000E+00,0.0000000E+00,4.2645818E-06
5.2380000E+03,0.0000000E+00,0.0000000E+00,4.2653960E-06
5.2390000E+03,0.0000000E+00,0.0000000E+00,4.2662102E-06
5.2400000E+03,0.0000000E+00,0.0000000E+00,4.2670243E-06
5.2410000E+03,0.0000000E+00,0.0000000E+00,4.2678385E-06
5.2420000E+03,0.0000000E+00,0.0000000E+00,4.2686526E-06
5.2430000E+03,0.0000000E+00,0.0000000E+00,4.2694668E-06
5.2440000E+03,0.0000000E+00,0.0000000E+00,4.2702810E-06
5.2450000E+03,0.0000000E+00,0.0000000E+00,4.2710951E-06
5.2460000E+03,0.0000000E+00,0.0000000E+00,4.2719093E-06
5.2470000E+03,0.0000000E+00,0.0000000E+00,4.2727235E-06
5.2480000E+03,0.0000000E+00,0.0000000E+00,4.2735376E-06
5.2490000E+03,0.0000000E+00,0.0000000E+00,4.2743518E-06
5.2500000E+03,0.0000000E+00,0.0000000E+00,4.2751659E-06
5.2510000E+03,0.0000000E+00,0.0000000E+00,4.2759801E-06
5.2520000E+03,0.0000000E+00,0.0000000E+00,4.2767943E-06
5.2530000E+03,0.0000000E+00,0.0000000E+00,4.2776084E-06
5.2540000E+03,0.0000000E+00,0.0000000E+00,4.2784226E-06
5.2550000E+03,0.0000000E+00,0.0000000E+00,4.2792368E-06
5.2560000E+03,0.0000000E+00,0.0000000E+00,4.2800509E-06
5.2570000E+03,0.0000000E+00,0.0000000E+00,4.2808651E-06
5.2580000E+03,0.0000000E+00,0.0000000E+00,4.2816792E-06
5.2590000E+03,0.0000000E+00,0.0000000E+00,4.2824934E-06
5.2600000E+03,0.0000000E+00,0.0000000E+00,4.2833076E-06
5.2610000E+03,0.0000000E+00,0.0000000E+00,4.2841217E-06
5.2620000E+03,0.0000000E+00,0.0000000E+00,4.2849359E-06
5.2630000E+03,0.0000000E+00,0.0000000E+00,4.2857501E-06
5.2640000E+03,0.0000000E+00,0.0000000E+00,4.2865642E-06
5.2650000E+03,0.0000000E+00,0.0000000E+00,4.2873784E-06
5.2660000E+03,0.0000000E+00,0.0000000E+00,4.2881925E-06
5.2670000E+03,0.0000000E+00,0.0000000E+00,4.2890067E-06
5.2680000E+03,0.0000000E+00,0.0000000E+00,4.2898209E-06
5.2690000E+03,0.0000000E+00,0.0000000E+00,4.2906350E-06
5.2700000E+03,0.0000000E+00,0.0000000E+00,4.2914492E-06
5.2710000E+03,0.0000000E+00,0.0000000E+00,4.2922633E-06
5.2720000E+03,0.0000000E+00,0.0000000E+00,4.2930775E-06
5.2730000E+03,0.0000000E+00,0.0000000E+00,4.2938917E-06
5.2740000E+03,0.0000000E+00,0.0000000E+00,4.2947058E-06
