time,theta,beta,gamma
4.9320000E+03,0.0000000E+00,0.0000000E+00,1.9808206E-02
4.9330000E+03,0.0000000E+00,0.0000000E+00,1.9816238E-02
4.9340000E+03,0.0000000E+00,0.0000000E+00,1.9824273E-02
4.9350000E+03,0.0000000E+00,0.0000000E+00,1.9832308E-02
4.9360000E+03,0.0000000E+00,0.0000000E+00,1.9840346E-02
4.9370000E+03,0.0000000E+00,0.0000000E+00,1.9848385E-02
4.9380000E+03,0.0000000E+00,0.0000000E+00,1.9856425E-02
4.9390000E+03,0.0000000E+00,0.0000000E+00,1.9864468E-02
4.9400000E+03,0.0000000E+00,0.0000000E+00,1.9872512E-02
4.9410000E+03,0.0000000E+00,0.0000000E+00,1.9880557E-02
4.9420000E+03,0.0000000E+00,0.0000000E+00,1.9888604E-02
4.9430000E+03,0.0000000E+00,0.0000000E+00,1.9896653E-02
4.9440000E+03,0.0000000E+00,0.0000000E+00,1.9904704E-02
4.9450000E+03,0.0000000E+00,0.0000000E+00,1.9912756E-02
4.9460000E+03,0.0000000E+00,0.0000000E+00,1.9920809E-02
4.9470000E+03,0.0000000E+00,0.0000000E+00,1.9928865E-02
4.9480000E+03,0.0000000E+00,0.0000000E+00,1.9936922E-02
4.9490000E+03,0.0000000E+00,0.0000000E+00,1.9944980E-02
4.9500000E+03,0.0000000E+00,0.0000000E+00,1.9953040E-02
4.9510000E+03,0.0000000E+00,0.0000000E+00,1.9961102E-02
4.9520000E+03,0.0000000E+00,0.0000000E+00,1.9969166E-02
4.9530000E+03,0.0000000E+00,0.0000000E+00,1.9977231E-02
4.9540000E+03,0.0000000E+00,0.0000000E+00,1.9985298E-02
4.9550000E+03,0.0000000E+00,0.0000000E+00,1.9993366E-02
4.9560000E+03,0.0000000E+00,0.0000000E+00,2.0001436E-02
4.9570000E+03,0.0000000E+00,0.0000000E+00,2.0009508E-02
4.9580000E+03,0.0000000E+00,0.0000000E+00,2.0017581E-02
4.9590000E+03,0.0000000E+00,0.0000000E+00,2.0025656E-02
4.9600000E+03,0.0000000E+00,0.0000000E+00,2.0033732E-02
4.9610000E+03,0.0000000E+00,0.0000000E+00,2.0041810E-02
4.9620000E+03,0.0000000E+00,0.0000000E+00,2.0049890E-02
4.9630000E+03,0.0000000E+00,0.0000000E+00,2.0057971E-02
4.9640000E+03,0.0000000E+00,0.0000000E+00,2.0066054E-02
4.9650000E+03,0.0000000E+00,0.0000000E+00,2.0074139E-02
4.9660000E+03,0.0000000E+00,0.0000000E+00,2.0082225E-02
4.9670000E+03,0.0000000E+00,0.0000000E+00,2.0090313E-02
4.9680000E+03,0.0000000E+00,0.0000000E+00,2.0098403E-02
4.9690000E+03,0.0000000E+00,0.0000000E+00,2.0106494E-02
4.9700000E+03,0.0000000E+00,0.0000000E+00,2.0114587E-02
4.9710000E+03,0.0000000E+00,0.0000000E+00,2.0122681E-02
4.9720000E+03,0.0000000E+00,0.0000000E+00,2.0130777E-02
4.9730000E+03,0.0000000E+00,0.0000000E+00,2.0138875E-02
4.9740000E+03,0.0000000E+00,0.0000000E+00,2.0146974E-02
4.9750000E+03,0.0000000E+00,0.0000000E+00,2.0155075E-02
4.9760000E+03,0.0000000E+00,0.0000000E+00,2.0163177E-02
4.9770000E+03,0.0000000E+00,0.0000000E+00,2.0171282E-02
4.9780000E+03,0.0000000E+00,0.0000000E+00,2.0179387E-02
4.9790000E+03,0.0000000E+00,0.0000000E+00,2.0187495E-02
4.9800000E+03,0.0000000E+00,0.0000000E+00,2.0195604E-02
4.9810000E+03,0.0000000E+00,0.0000000E+00,2.0203715E-02
4.9820000E+03,0.0000000E+00,0.0000000E+00,2.0211827E-02
4.9830000E+03,0.0000000E+00,0.0000000E+00,2.0219941E-02
4.9840000E+03,0.0000000E+00,0.0000000E+00,2.0228056E-02
4.9850000E+03,0.0000000E+00,0.0000000E+00,2.0236174E-02
4.9860000E+03,0.0000000E+00,0.0000000E+00,2.0244292E-02
4.9870000E+03,0.0000000E+00,0.0000000E+00,2.0252413E-02
4.9880000E+03,0.0000000E+00,0.0000000E+00,2.0260535E-02
4.9890000E+03,0.0000000E+00,0.0000000E+00,2.0268659E-02
4.9900000E+03,0.0000000E+00,0.0000000E+00,2.0276784E-02
4.9910000E+03,0.0000000E+00,0.0000000E+00,2.0284911E-02
4.9920000E+03,0.0000000E+00,0.0000000E+00,2.0293040E-02
4.9930000E+03,0.0000000E+00,0.0000000E+00,2.0301170E-02
4.9940000E+03,0.0000000E+00,0.0000000E+00,2.0309302E-02
4.9950000E+03,0.0000000E+00,0.0000000E+00,2.0317435E-02
4.9960000E+03,0.0000000E+00,0.0000000E+00,2.0325570E-02
4.9970000E+03,0.0000000E+00,0.0000000E+00,2.0333707E-02
4.9980000E+03,0.0000000E+00,0.0000000E+00,2.0341845E-02
4.9990000E+03,0.0000000E+00,0.0000000E+00,2.0349985E-02
5.0000000E+03,0.0000000E+00,0.0000000E+00,2.0358127E-02
5.0010000E+03,0.0000000E+00,0.0000000E+00,2.0366270E-02
5.0020000E+03,0.0000000E+00,0.0000000E+00,2.0374415E-02
5.0030000E+03,0.0000000E+00,0.0000000E+00,2.0382562E-02
5.0040000E+03,0.0000000E+00,0.0000000E+00,2.0390710E-02
5.0050000E+03,0.0000000E+00,0.0000000E+00,2.0398859E-02
5.0060000E+03,0.0000000E+00,0.0000000E+00,2.0407011E-02
5.0070000E+03,0.0000000E+00,0.0000000E+00,2.0415164E-02
5.0080000E+03,0.0000000E+00,0.0000000E+00,2.0423319E-02
5.0090000E+03,0.0000000E+00,0.0000000E+00,2.0431475E-02
5.0100000E+03,0.0000000E+00,0.0000000E+00,2.0439633E-02
5.0110000E+03,0.0000000E+00,0.0000000E+00,2.0447792E-02
5.0120000E+03,0.0000000E+00,0.0000000E+00,2.0455953E-02
5.0130000E+03,0.0000000E+00,0.0000000E+00,2.0464116E-02
5.0140000E+03,0.0000000E+00,0.0000000E+00,2.0472281E-02
5.0150000E+03,0.0000000E+00,0.0000000E+00,2.0480447E-02
5.0160000E+03,0.0000000E+00,0.0000000E+00,2.0488614E-02
5.0170000E+03,0.0000000E+00,0.0000000E+00,2.0496784E-02
5.0180000E+03,0.0000000E+00,0.0000000E+00,2.0504955E-02
5.0190000E+03,0.0000000E+00,0.0000000E+00,2.0513127E-02
5.0200000E+03,0.0000000E+00,0.0000000E+00,2.0521301E-02
5.0210000E+03,0.0000000E+00,0.0000000E+00,2.0529477E-02
5.0220000E+03,0.0000000E+00,0.0000000E+00,2.0537655E-02
5.0230000E+03,0.0000000E+00,0.0000000E+00,2.0545834E-02
5.0240000E+03,0.0000000E+00,0.0000000E+00,2.0554014E-02
5.0250000E+03,0.0000000E+00,0.0000000E+00,2.0562197E-02
5.0260000E+03,0.0000000E+00,0.0000000E+00,2.0570381E-02
5.0270000E+03,0.0000000E+00,0.0000000E+00,2.0578566E-02
5.0280000E+03,0.0000000E+00,0.0000000E+00,2.0586753E-02
5.0290000E+03,0.0000000E+00,0.0000000E+00,2.0594942E-02
5.0300000E+03,0.0000000E+00,0.0000000E+00,2.0603133E-02
5.0310000E+03,0.0000000E+00,0.0000000E+00,2.0611325E-02
5.0320000E+03,0.0000000E+00,0.0000000E+00,2.0619519E-02
5.0330000E+03,0.0000000E+00,0.0000000E+00,2.0627714E-02
5.0340000E+03,0.0000000E+00,0.0000000E+00,2.0635911E-02
5.0350000E+03,0.0000000E+00,0.0000000E+00,2.0644110E-02
5.0360000E+03,0.0000000E+00,0.0000000E+00,2.0652310E-02
5.0370000E+03,0.0000000E+00,0.0000000E+00,2.0660512E-02
5.0380000E+03,0.0000000E+00,0.0000000E+00,2.0668715E-02
5.0390000E+03,0.0000000E+00,0.0000000E+00,2.0676920E-02
5.0400000E+03,0.0000000E+00,0.0000000E+00,2.0685127E-02
5.0410000E+03,0.0000000E+00,0.0000000E+00,2.0693335E-02
5.0420000E+03,0.0000000E+00,0.0000000E+00,2.0701545E-02
5.0430000E+03,0.0000000E+00,0.0000000E+00,2.0709757E-02
5.0440000E+03,0.0000000E+00,0.0000000E+00,2.0717970E-02
5.0450000E+03,0.0000000E+00,0.0000000E+00,2.0726185E-02
5.0460000E+03,0.0000000E+00,0.0000000E+00,2.0734402E-02
5.0470000E+03,0.0000000E+00,0.0000000E+00,2.0742620E-02
5.0480000E+03,0.0000000E+00,0.0000000E+00,2.0750840E-02
5.0490000E+03,0.0000000E+00,0.0000000E+00,2.0759061E-02
5.0500000E+03,0.0000000E+00,0.0000000E+00,2.0767284E-02
5.0510000E+03,0.0000000E+00,0.0000000E+00,2.0775509E-02
5.0520000E+03,0.0000000E+00,0.0000000E+00,2.0783735E-02
5.0530000E+03,0.0000000E+00,0.0000000E+00,2.0791963E-02
5.0540000E+03,0.0000000E+00,0.0000000E+00,2.0800193E-02
5.0550000E+03,0.0000000E+00,0.0000000E+00,2.0808424E-02
5.0560000E+03,0.0000000E+00,0.0000000E+00,2.0816657E-02
5.0570000E+03,0.0000000E+00,0.0000000E+00,2.0824891E-02
5.0580000E+03,0.0000000E+00,0.0000000E+00,2.0833127E-02
5.0590000E+03,0.0000000E+00,0.0000000E+00,2.0841365E-02
5.0600000E+03,0.0000000E+00,0.0000000E+00,2.0849604E-02
5.0610000E+03,0.0000000E+00,0.0000000E+00,2.0857845E-02
5.0620000E+03,0.0000000E+00,0.0000000E+00,2.0866088E-02
5.0630000E+03,0.0000000E+00,0.0000000E+00,2.0874332E-02
5.0640000E+03,0.0000000E+00,0.0000000E+00,2.0882578E-02
5.0650000E+03,0.0000000E+00,0.0000000E+00,2.0890825E-02
5.0660000E+03,0.0000000E+00,0.0000000E+00,2.0899074E-02
5.0670000E+03,0.0000000E+00,0.0000000E+00,2.0907325E-02
5.0680000E+03,0.0000000E+00,0.0000000E+00,2.0915577E-02
5.0690000E+03,0.0000000E+00,0.0000000E+00,2.0923831E-02
5.0700000E+03,0.0000000E+00,0.0000000E+00,2.0932087E-02
5.0710000E+03,0.0000000E+00,0.0000000E+00,2.0940344E-02
5.0720000E+03,0.0000000E+00,0.0000000E+00,2.0948603E-02
5.0730000E+03,0.0000000E+00,0.0000000E+00,2.0956863E-02
5.0740000E+03,0.0000000E+00,0.0000000E+00,2.0965126E-02
5.0750000E+03,0.0000000E+00,0.0000000E+00,2.0973389E-02
5.0760000E+03,0.0000000E+00,0.0000000E+00,2.0981655E-02
5.0770000E+03,0.0000000E+00,0.0000000E+00,2.0989922E-02
5.0780000E+03,0.0000000E+00,0.0000000E+00,2.0998190E-02
5.0790000E+03,0.0000000E+00,0.0000000E+00,2.1006461E-02
5.0800000E+03,0.0000000E+00,0.0000000E+00,2.1014732E-02
5.0810000E+03,0.0000000E+00,0.0000000E+00,2.1023006E-02
5.0820000E+03,0.0000000E+00,0.0000000E+00,2.1031281E-02
5.0830000E+03,0.0000000E+00,0.0000000E+00,2.1039558E-02
5.0840000E+03,0.0000000E+00,0.0000000E+00,2.1047836E-02
5.0850000E+03,0.0000000E+00,0.0000000E+00,2.1056116E-02
5.0860000E+03,0.0000000E+00,0.0000000E+00,2.1064398E-02
5.0870000E+03,0.0000000E+00,0.0000000E+00,2.1072681E-02
5.0880000E+03,0.0000000E+00,0.0000000E+00,2.1080966E-02
5.0890000E+03,0.0000000E+00,0.0000000E+00,2.1089253E-02
5.0900000E+03,0.0000000E+00,0.0000000E+00,2.1097541E-02
5.0910000E+03,0.0000000E+00,0.0000000E+00,2.1105831E-02
5.0920000E+03,0.0000000E+00,0.0000000E+00,2.1114122E-02
5.0930000E+03,0.0000000E+00,0.0000000E+00,2.1122415E-02
5.0940000E+03,0.0000000E+00,0.0000000E+00,2.1130710E-02
5.0950000E+03,0.0000000E+00,0.0000000E+00,2.1139006E-02
5.0960000E+03,0.0000000E+00,0.0000000E+00,2.1147304E-02
5.0970000E+03,0.0000000E+00,0.0000000E+00,2.1155604E-02
5.0980000E+03,0.0000000E+00,0.0000000E+00,2.1163905E-02
5.0990000E+03,0.0000000E+00,0.0000000E+00,2.1172208E-02
5.1000000E+03,0.0000000E+00,0.0000000E+00,2.1180512E-02
5.1010000E+03,0.0000000E+00,0.0000000E+00,2.1188818E-02
5.1020000E+03,0.0000000E+00,0.0000000E+00,2.1197126E-02
5.1030000E+03,0.0000000E+00,0.0000000E+00,2.1205435E-02
5.1040000E+03,0.0000000E+00,0.0000000E+00,2.1213746E-02
5.1050000E+03,0.0000000E+00,0.0000000E+00,2.1222059E-02
5.1060000E+03,0.0000000E+00,0.0000000E+00,2.1230373E-02
5.1070000E+03,0.0000000E+00,0.0000000E+00,2.1238689E-02
5.1080000E+03,0.0000000E+00,0.0000000E+00,2.1247006E-02
5.1090000E+03,0.0000000E+00,0.0000000E+00,2.1255326E-02
5.1100000E+03,0.0000000E+00,0.0000000E+00,2.1263646E-02
5.1110000E+03,0.0000000E+00,0.0000000E+00,2.1271969E-02
5.1120000E+03,0.0000000E+00,0.0000000E+00,2.1280293E-02
5.1130000E+03,0.0000000E+00,0.0000000E+00,2.1288618E-02
5.1140000E+03,0.0000000E+00,0.0000000E+00,2.1296946E-02
5.1150000E+03,0.0000000E+00,0.0000000E+00,2.1305274E-02
5.1160000E+03,0.0000000E+00,0.0000000E+00,2.1313605E-02
5.1170000E+03,0.0000000E+00,0.0000000E+00,2.1321937E-02
5.1180000E+03,0.0000000E+00,0.0000000E+00,2.1330271E-02
5.1190000E+03,0.0000000E+00,0.0000000E+00,2.1338606E-02
5.1200000E+03,0.0000000E+00,0.0000000E+00,2.1346943E-02
5.1210000E+03,0.0000000E+00,0.0000000E+00,2.1355282E-02
5.1220000E+03,0.0000000E+00,0.0000000E+00,2.1363622E-02
5.1230000E+03,0.0000000E+00,0.0000000E+00,2.1371964E-02
5.1240000E+03,0.0000000E+00,0.0000000E+00,2.1380308E-02
5.1250000E+03,0.0000000E+00,0.0000000E+00,2.1388653E-02
5.1260000E+03,0.0000000E+00,0.0000000E+00,2.1397000E-02
5.1270000E+03,0.0000000E+00,0.0000000E+00,2.1405348E-02
5.1280000E+03,0.0000000E+00,0.0000000E+00,2.1413698E-02
5.1290000E+03,0.0000000E+00,0.0000000E+00,2.1422050E-02
5.1300000E+03,0.0000000E+00,0.0000000E+00,2.1430403E-02
5.1310000E+03,0.0000000E+00,0.0000000E+00,2.1438758E-02
5.1320000E+03,0.0000000E+00,0.0000000E+00,2.1447114E-02
5.1330000E+03,0.0000000E+00,0.0000000E+00,2.1455473E-02
5.1340000E+03,0.0000000E+00,0.0000000E+00,2.1463833E-02
5.1350000E+03,0.0000000E+00,0.0000000E+00,2.1472194E-02
5.1360000E+03,0.0000000E+00,0.0000000E+00,2.1480557E-02
5.1370000E+03,0.0000000E+00,0.0000000E+00,2.1488922E-02
5.1380000E+03,0.0000000E+00,0.0000000E+00,2.1497288E-02
5.1390000E+03,0.0000000E+00,0.0000000E+00,2.1505656E-02
5.1400000E+03,0.0000000E+00,0.0000000E+00,2.1514026E-02
5.1410000E+03,0.0000000E+00,0.0000000E+00,2.1522397E-02
5.1420000E+03,0.0000000E+00,0.0000000E+00,2.1530770E-02
5.1430000E+03,0.0000000E+00,0.0000000E+00,2.1539144E-02
5.1440000E+03,0.0000000E+00,0.0000000E+00,2.1547520E-02
5.1450000E+03,0.0000000E+00,0.0000000E+00,2.1555898E-02
5.1460000E+03,0.0000000E+00,0.0000000E+00,2.1564277E-02
5.1470000E+03,0.0000000E+00,0.0000000E+00,2.1572658E-02
5.1480000E+03,0.0000000E+00,0.0000000E+00,2.1581041E-02
5.1490000E+03,0.0000000E+00,0.0000000E+00,2.1589425E-02
5.1500000E+03,0.0000000E+00,0.0000000E+00,2.1597811E-02
5.1510000E+03,0.0000000E+00,0.0000000E+00,2.1606199E-02
5.1520000E+03,0.0000000E+00,0.0000000E+00,2.1614588E-02
5.1530000E+03,0.0000000E+00,0.0000000E+00,2.1622978E-02
5.1540000E+03,0.0000000E+00,0.0000000E+00,2.1631371E-02
5.1550000E+03,0.0000000E+00,0.0000000E+00,2.1639765E-02
5.1560000E+03,0.0000000E+00,0.0000000E+00,2.1648160E-02
5.1570000E+03,0.0000000E+00,0.0000000E+00,2.1656558E-02
5.1580000E+03,0.0000000E+00,0.0000000E+00,2.1664957E-02
5.1590000E+03,0.0000000E+00,0.0000000E+00,2.1673357E-02
5.1600000E+03,0.0000000E+00,0.0000000E+00,2.1681759E-02
5.1610000E+03,0.0000000E+00,0.0000000E+00,2.1690163E-02
5.1620000E+03,0.0000000E+00,0.0000000E+00,2.1698569E-02
5.1630000E+03,0.0000000E+00,0.0000000E+00,2.1706976E-02
5.1640000E+03,0.0000000E+00,0.0000000E+00,2.1715384E-02
5.1650000E+03,0.0000000E+00,0.0000000E+00,2.1723795E-02
5.1660000E+03,0.0000000E+00,0.0000000E+00,2.1732206E-02
5.1670000E+03,0.0000000E+00,0.0000000E+00,2.1740620E-02
5.1680000E+03,0.0000000E+00,0.0000000E+00,2.1749035E-02
5.1690000E+03,0.0000000E+00,0.0000000E+00,2.1757452E-02
5.1700000E+03,0.0000000E+00,0.0000000E+00,2.1765870E-02
5.1710000E+03,0.0000000E+00,0.0000000E+00,2.1774290E-02
5.1720000E+03,0.0000000E+00,0.0000000E+00,2.1782712E-02
5.1730000E+03,0.0000000E+00,0.0000000E+00,2.1791135E-02
5.1740000E+03,0.0000000E+00,0.0000000E+00,2.1799560E-02
5.1750000E+03,0.0000000E+00,0.0000000E+00,2.1807987E-02
5.1760000E+03,0.0000000E+00,0.0000000E+00,2.1816415E-02
5.1770000E+03,0.0000000E+00,0.0000000E+00,2.1824845E-02
5.1780000E+03,0.0000000E+00,0.0000000E+00,2.1833277E-02
5.1790000E+03,0.0000000E+00,0.0000000E+00,2.1841710E-02
5.1800000E+03,0.0000000E+00,0.0000000E+00,2.1850144E-02
5.1810000E+03,0.0000000E+00,0.0000000E+00,2.1858581E-02
5.1820000E+03,0.0000000E+00,0.0000000E+00,2.1867019E-02
5.1830000E+03,0.0000000E+00,0.0000000E+00,2.1875458E-02
5.1840000E+03,0.0000000E+00,0.0000000E+00,2.1883900E-02
5.1850000E+03,0.0000000E+00,0.0000000E+00,2.1892342E-02
5.1860000E+03,0.0000000E+00,0.0000000E+00,2.1900787E-02
5.1870000E+03,0.0000000E+00,0.0000000E+00,2.1909233E-02
5.1880000E+03,0.0000000E+00,0.0000000E+00,2.1917681E-02
5.1890000E+03,0.0000000E+00,0.0000000E+00,2.1926130E-02
5.1900000E+03,0.0000000E+00,0.0000000E+00,2.1934581E-02
5.1910000E+03,0.0000000E+00,0.0000000E+00,2.1943034E-02
5.1920000E+03,0.0000000E+00,0.0000000E+00,2.1951488E-02
5.1930000E+03,0.0000000E+00,0.0000000E+00,2.1959944E-02
5.1940000E+03,0.0000000E+00,0.0000000E+00,2.1968401E-02
5.1950000E+03,0.0000000E+00,0.0000000E+00,2.1976861E-02
5.1960000E+03,0.0000000E+00,0.0000000E+00,2.1985321E-02
5.1970000E+03,0.0000000E+00,0.0000000E+00,2.1993784E-02
5.1980000E+03,0.0000000E+00,0.0000000E+00,2.2002248E-02
5.1990000E+03,0.0000000E+00,0.0000000E+00,2.2010713E-02
5.2000000E+03,0.0000000E+00,0.0000000E+00,2.2019181E-02
5.2010000E+03,0.0000000E+00,0.0000000E+00,2.2027650E-02
5.2020000E+03,0.0000000E+00,0.0000000E+00,2.2036120E-02
5.2030000E+03,0.0000000E+00,0.0000000E+00,2.2044592E-02
5.2040000E+03,0.0000000E+00,0.0000000E+00,2.2053066E-02
5.2050000E+03,0.0000000E+00,0.0000000E+00,2.2061542E-02
5.2060000E+03,0.0000000E+00,0.0000000E+00,2.2070019E-02
5.2070000E+03,0.0000000E+00,0.0000000E+00,2.2078497E-02
5.2080000E+03,0.0000000E+00,0.0000000E+00,2.2086978E-02
5.2090000E+03,0.0000000E+00,0.0000000E+00,2.2095460E-02
5.2100000E+03,0.0000000E+00,0.0000000E+00,2.2103943E-02
5.2110000E+03,0.0000000E+00,0.0000000E+00,2.2112428E-02
5.2120000E+03,0.0000000E+00,0.0000000E+00,2.2120915E-02
5.2130000E+03,0.0000000E+00,0.0000000E+00,2.2129404E-02
5.2140000E+03,0.0000000E+00,0.0000000E+00,2.2137894E-02
5.2150000E+03,0.0000000E+00,0.0000000E+00,2.2146385E-02
5.2160000E+03,0.0000000E+00,0.0000000E+00,2.2154879E-02
5.2170000E+03,0.0000000E+00,0.0000000E+00,2.2163374E-02
5.2180000E+03,0.0000000E+00,0.0000000E+00,2.2171870E-02
5.2190000E+03,0.0000000E+00,0.0000000E+00,2.2180369E-02
5.2200000E+03,0.0000000E+00,0.0000000E+00,2.2188868E-02
5.2210000E+03,0.0000000E+00,0.0000000E+00,2.2197370E-02
5.2220000E+03,0.0000000E+00,0.0000000E+00,2.2205873E-02
5.2230000E+03,0.0000000E+00,0.0000000E+00,2.2214378E-02
5.2240000E+03,0.0000000E+00,0.0000000E+00,2.2222884E-02
5.2250000E+03,0.0000000E+00,0.0000000E+00,2.2231392E-02
5.2260000E+03,0.0000000E+00,0.0000000E+00,2.2239902E-02
5.2270000E+03,0.0000000E+00,0.0000000E+00,2.2248413E-02
5.2280000E+03,0.0000000E+00,0.0000000E+00,2.2256926E-02
5.2290000E+03,0.0000000E+00,0.0000000E+00,2.2265440E-02
5.2300000E+03,0.0000000E+00,0.0000000E+00,2.2273957E-02
5.2310000E+03,0.0000000E+00,0.0000000E+00,2.2282474E-02
5.2320000E+03,0.0000000E+00,0.0000000E+00,2.2290994E-02
5.2330000E+03,0.0000000E+00,0.0000000E+00,2.2299515E-02
5.2340000E+03,0.0000000E+00,0.0000000E+00,2.2308037E-02
5.2350000E+03,0.0000000E+00,0.0000000E+00,2.2316562E-02
5.2360000E+03,0.0000000E+00,0.0000000E+00,2.2325088E-02
5.2370000E+03,0.0000000E+00,0.0000000E+00,2.2333615E-02
5.2380000E+03,0.0000000E+00,0.0000000E+00,2.2342144E-02
5.2390000E+03,0.0000000E+00,0.0000000E+00,2.2350675E-02
5.2400000E+03,0.0000000E+00,0.0000000E+00,2.2359207E-02
5.2410000E+03,0.0000000E+00,0.0000000E+00,2.2367741E-02
5.2420000E+03,0.0000000E+00,0.0000000E+00,2.2376277E-02
5.2430000E+03,0.0000000E+00,0.0000000E+00,2.2384814E-02
5.2440000E+03,0.0000000E+00,0.0000000E+00,2.2393353E-02
5.2450000E+03,0.0000000E+00,0.0000000E+00,2.2401894E-02
5.2460000E+03,0.0000000E+00,0.0000000E+00,2.2410436E-02
5.2470000E+03,0.0000000E+00,0.0000000E+00,2.2418980E-02
5.2480000E+03,0.0000000E+00,0.0000000E+00,2.2427525E-02
5.2490000E+03,0.0000000E+00,0.0000000E+00,2.2436072E-02
5.2500000E+03,0.0000000E+00,0.0000000E+00,2.2444621E-02
5.2510000E+03,0.0000000E+00,0.0000000E+00,2.2453172E-02
5.2520000E+03,0.0000000E+00,0.0000000E+00,2.2461723E-02
5.2530000E+03,0.0000000E+00,0.0000000E+00,2.2470277E-02
5.2540000E+03,0.0000000E+00,0.0000000E+00,2.2478832E-02
5.2550000E+03,0.0000000E+00,0.0000000E+00,2.2487389E-02
5.2560000E+03,0.0000000E+00,0.0000000E+00,2.2495948E-02
5.2570000E+03,0.0000000E+00,0.0000000E+00,2.2504508E-02
5.2580000E+03,0.0000000E+00,0.0000000E+00,2.2513069E-02
5.2590000E+03,0.0000000E+00,0.0000000E+00,2.2521633E-02
5.2600000E+03,0.0000000E+00,0.0000000E+00,2.2530198E-02
5.2610000E+03,0.0000000E+00,0.0000000E+00,2.2538764E-02
5.2620000E+03,0.0000000E+00,0.0000000E+00,2.2547333E-02
5.2630000E+03,0.0000000E+00,0.0000000E+00,2.2555903E-02
5.2640000E+03,0.0000000E+00,0.0000000E+00,2.2564474E-02
5.2650000E+03,0.0000000E+00,0.0000000E+00,2.2573047E-02
5.2660000E+03,0.0000000E+00,0.0000000E+00,2.2581622E-02
5.2670000E+03,0.0000000E+00,0.0000000E+00,2.2590198E-02
5.2680000E+03,0.0000000E+00,0.0000000E+00,2.2598776E-02
5.2690000E+03,0.0000000E+00,0.0000000E+00,2.2607356E-02
5.2700000E+03,0.0000000E+00,0.0000000E+00,2.2615937E-02
5.2710000E+03,0.0000000E+00,0.0000000E+00,2.2624520E-02
5.2720000E+03,0.0000000E+00,0.0000000E+00,2.2633105E-02
5.2730000E+03,0.0000000E+00,0.0000000E+00,2.2641691E-02
5.2740000E+03,0.0000000E+00,0.0000000E+00,2.2650279E-02
5.2750000E+03,0.0000000E+00,0.0000000E+00,2.2658868E-02
5.2760000E+03,0.0000000E+00,0.0000000E+00,2.2667459E-02
5.2770000E+03,0.0000000E+00,0.0000000E+00,2.2676052E-02
5.2780000E+03,0.0000000E+00,0.0000000E+00,2.2684646E-02
5.2790000E+03,0.0000000E+00,0.0000000E+00,2.2693242E-02
5.2800000E+03,0.0000000E+00,0.0000000E+00,2.2701839E-02
5.2810000E+03,0.0000000E+00,0.0000000E+00,2.2710439E-02
5.2820000E+03,0.0000000E+00,0.0000000E+00,2.2719039E-02
5.2830000E+03,0.0000000E+00,0.0000000E+00,2.2727642E-02
5.2840000E+03,0.0000000E+00,0.0000000E+00,2.2736246E-02
5.2850000E+03,0.0000000E+00,0.0000000E+00,2.2744852E-02
5.2860000E+03,0.0000000E+00,0.0000000E+00,2.2753459E-02
5.2870000E+03,0.0000000E+00,0.0000000E+00,2.2762068E-02
5.2880000E+03,0.0000000E+00,0.0000000E+00,2.2770679E-02
5.2890000E+03,0.0000000E+00,0.0000000E+00,2.2779291E-02
5.2900000E+03,0.0000000E+00,0.0000000E+00,2.2787905E-02
5.2910000E+03,0.0000000E+00,0.0000000E+00,2.2796520E-02
5.2920000E+03,0.0000000E+00,0.0000000E+00,2.2805137E-02
5.2930000E+03,0.0000000E+00,0.0000000E+00,2.2813756E-02
5.2940000E+03,0.0000000E+00,0.0000000E+00,2.2822376E-02
5.2950000E+03,0.0000000E+00,0.0000000E+00,2.2830998E-02
5.2960000E+03,0.0000000E+00,0.0000000E+00,2.2839622E-02
5.2970000E+03,0.0000000E+00,0.0000000E+00,2.2848247E-02
5.2980000E+03,0.0000000E+00,0.0000000E+00,2.2856874E-02
5.2990000E+03,0.0000000E+00,0.0000000E+00,2.2865502E-02
5.3000000E+03,0.0000000E+00,0.0000000E+00,2.2874132E-02
5.3010000E+03,0.0000000E+00,0.0000000E+00,2.2882764E-02
5.3020000E+03,0.0000000E+00,0.0000000E+00,2.2891398E-02
5.3030000E+03,0.0000000E+00,0.0000000E+00,2.2900033E-02
5.3040000E+03,0.0000000E+00,0.0000000E+00,2.2908669E-02
5.3050000E+03,0.0000000E+00,0.0000000E+00,2.2917308E-02
5.3060000E+03,0.0000000E+00,0.0000000E+00,2.2925947E-02
5.3070000E+03,0.0000000E+00,0.0000000E+00,2.2934589E-02
5.3080000E+03,0.0000000E+00,0.0000000E+00,2.2943232E-02
5.3090000E+03,0.0000000E+00,0.0000000E+00,2.2951877E-02
5.3100000E+03,0.0000000E+00,0.0000000E+00,2.2960523E-02
5.3110000E+03,0.0000000E+00,0.0000000E+00,2.2969171E-02
5.3120000E+03,0.0000000E+00,0.0000000E+00,2.2977821E-02
5.3130000E+03,0.0000000E+00,0.0000000E+00,2.2986472E-02
5.3140000E+03,0.0000000E+00,0.0000000E+00,2.2995125E-02
5.3150000E+03,0.0000000E+00,0.0000000E+00,2.3003780E-02
5.3160000E+03,0.0000000E+00,0.0000000E+00,2.3012436E-02
5.3170000E+03,0.0000000E+00,0.0000000E+00,2.3021094E-02
5.3180000E+03,0.0000000E+00,0.0000000E+00,2.3029753E-02
5.3190000E+03,0.0000000E+00,0.0000000E+00,2.3038414E-02
